,count,crime,cuadrante,end_date,population,sector,start_date
272,1,HOMICIDIO DOLOSO,N-4.6.10,2021-05,10240.0,MOCTEZUMA,2020-06
273,0,HOMICIDIO DOLOSO,N-4.6.11,2021-05,8265.0,MOCTEZUMA,2020-06
274,2,HOMICIDIO DOLOSO,N-4.6.12,2021-05,6197.0,MOCTEZUMA,2020-06
275,3,HOMICIDIO DOLOSO,N-4.6.13,2021-05,8418.0,MOCTEZUMA,2020-06
276,0,HOMICIDIO DOLOSO,N-4.6.14,2021-05,10938.0,MOCTEZUMA,2020-06
277,3,HOMICIDIO DOLOSO,N-4.6.2,2021-05,8852.0,MOCTEZUMA,2020-06
278,4,HOMICIDIO DOLOSO,N-4.6.3,2021-05,6962.0,MOCTEZUMA,2020-06
279,0,HOMICIDIO DOLOSO,N-4.6.4,2021-05,7648.0,MOCTEZUMA,2020-06
280,0,HOMICIDIO DOLOSO,N-4.6.5,2021-05,11633.0,MOCTEZUMA,2020-06
281,1,HOMICIDIO DOLOSO,N-4.6.6,2021-05,10409.0,MOCTEZUMA,2020-06
282,0,HOMICIDIO DOLOSO,N-4.6.7,2021-05,10090.0,MOCTEZUMA,2020-06
283,1,HOMICIDIO DOLOSO,N-4.6.8,2021-05,4838.0,MOCTEZUMA,2020-06
284,1,HOMICIDIO DOLOSO,N-4.6.9,2021-05,12102.0,MOCTEZUMA,2020-06
285,0,HOMICIDIO DOLOSO,N-4.7.1,2021-05,6001.0,ZARAGOZA,2020-06
286,2,HOMICIDIO DOLOSO,N-4.7.2,2021-05,8502.0,ZARAGOZA,2020-06
287,0,HOMICIDIO DOLOSO,N-4.7.3,2021-05,7692.0,ZARAGOZA,2020-06
288,1,HOMICIDIO DOLOSO,N-4.7.4,2021-05,5388.0,ZARAGOZA,2020-06
289,0,HOMICIDIO DOLOSO,N-4.7.5,2021-05,1740.0,ZARAGOZA,2020-06
290,0,HOMICIDIO DOLOSO,N-4.7.6,2021-05,4953.0,ZARAGOZA,2020-06
291,135,HOMICIDIO DOLOSO,(NO ESPECIFICADO),2021-05,,NO ESPECIFICADO,2020-06
292,2,HOMICIDIO DOLOSO,O-1.1.1,2021-05,0.0,ABASTO-REFORMA,2020-06
293,3,HOMICIDIO DOLOSO,O-1.1.2,2021-05,0.0,ABASTO-REFORMA,2020-06
294,2,HOMICIDIO DOLOSO,O-1.1.3,2021-05,0.0,ABASTO-REFORMA,2020-06
295,1,HOMICIDIO DOLOSO,O-1.1.4,2021-05,0.0,ABASTO-REFORMA,2020-06
296,1,HOMICIDIO DOLOSO,O-1.2.1,2021-05,7403.0,ABASTO-REFORMA,2020-06
297,2,HOMICIDIO DOLOSO,O-1.2.10,2021-05,8475.0,ABASTO-REFORMA,2020-06
298,0,HOMICIDIO DOLOSO,O-1.2.11,2021-05,5905.0,ABASTO-REFORMA,2020-06
299,0,HOMICIDIO DOLOSO,O-1.2.12,2021-05,10610.0,ABASTO-REFORMA,2020-06
300,2,HOMICIDIO DOLOSO,O-1.2.13,2021-05,12248.0,ABASTO-REFORMA,2020-06
301,1,HOMICIDIO DOLOSO,O-1.2.14,2021-05,15435.0,ABASTO-REFORMA,2020-06
302,0,HOMICIDIO DOLOSO,O-1.2.15,2021-05,12150.0,ABASTO-REFORMA,2020-06
303,0,HOMICIDIO DOLOSO,O-1.2.16,2021-05,7962.0,ABASTO-REFORMA,2020-06
304,2,HOMICIDIO DOLOSO,O-1.2.17,2021-05,22143.0,ABASTO-REFORMA,2020-06
305,3,HOMICIDIO DOLOSO,O-1.2.18,2021-05,418.0,ABASTO-REFORMA,2020-06
306,0,HOMICIDIO DOLOSO,O-1.2.2,2021-05,2380.0,ABASTO-REFORMA,2020-06
307,1,HOMICIDIO DOLOSO,O-1.2.3,2021-05,9597.0,ABASTO-REFORMA,2020-06
308,0,HOMICIDIO DOLOSO,O-1.2.4,2021-05,7254.0,ABASTO-REFORMA,2020-06
309,2,HOMICIDIO DOLOSO,O-1.2.5,2021-05,9469.0,ABASTO-REFORMA,2020-06
310,0,HOMICIDIO DOLOSO,O-1.2.6,2021-05,11383.0,ABASTO-REFORMA,2020-06
311,0,HOMICIDIO DOLOSO,O-1.2.7,2021-05,8860.0,ABASTO-REFORMA,2020-06
312,1,HOMICIDIO DOLOSO,O-1.2.8,2021-05,13305.0,ABASTO-REFORMA,2020-06
313,0,HOMICIDIO DOLOSO,O-1.2.9,2021-05,6085.0,ABASTO-REFORMA,2020-06
314,1,HOMICIDIO DOLOSO,O-1.3.1,2021-05,12653.0,CHURUBUSCO,2020-06
315,5,HOMICIDIO DOLOSO,O-1.3.10,2021-05,13900.0,CHURUBUSCO,2020-06
316,1,HOMICIDIO DOLOSO,O-1.3.11,2021-05,6945.0,CHURUBUSCO,2020-06
317,2,HOMICIDIO DOLOSO,O-1.3.12,2021-05,7303.0,CHURUBUSCO,2020-06
318,0,HOMICIDIO DOLOSO,O-1.3.2,2021-05,13673.0,CHURUBUSCO,2020-06
319,1,HOMICIDIO DOLOSO,O-1.3.3,2021-05,13505.0,CHURUBUSCO,2020-06
320,0,HOMICIDIO DOLOSO,O-1.3.4,2021-05,5356.0,CHURUBUSCO,2020-06
321,3,HOMICIDIO DOLOSO,O-1.3.5,2021-05,10622.0,CHURUBUSCO,2020-06
322,0,HOMICIDIO DOLOSO,O-1.3.6,2021-05,4388.0,CHURUBUSCO,2020-06
323,1,HOMICIDIO DOLOSO,O-1.3.7,2021-05,8893.0,CHURUBUSCO,2020-06
324,1,HOMICIDIO DOLOSO,O-1.3.8,2021-05,9964.0,CHURUBUSCO,2020-06
325,2,HOMICIDIO DOLOSO,O-1.3.9,2021-05,10795.0,CHURUBUSCO,2020-06
326,1,HOMICIDIO DOLOSO,O-1.4.1,2021-05,22009.0,ESTRELLA,2020-06
327,4,HOMICIDIO DOLOSO,O-1.4.2,2021-05,14818.0,ESTRELLA,2020-06
328,6,HOMICIDIO DOLOSO,O-1.4.3,2021-05,32788.0,ESTRELLA,2020-06
329,6,HOMICIDIO DOLOSO,O-1.4.4,2021-05,29731.0,ESTRELLA,2020-06
330,0,HOMICIDIO DOLOSO,O-1.4.5,2021-05,17803.0,ESTRELLA,2020-06
331,0,HOMICIDIO DOLOSO,O-1.4.6,2021-05,17103.0,ESTRELLA,2020-06
332,2,HOMICIDIO DOLOSO,O-1.4.7,2021-05,9247.0,ESTRELLA,2020-06
333,2,HOMICIDIO DOLOSO,O-1.4.8,2021-05,15325.0,ESTRELLA,2020-06
334,1,HOMICIDIO DOLOSO,O-1.4.9,2021-05,19001.0,ESTRELLA,2020-06
335,0,HOMICIDIO DOLOSO,O-1.5.1,2021-05,16857.0,GRANJAS,2020-06
336,3,HOMICIDIO DOLOSO,O-1.5.10,2021-05,6638.0,GRANJAS,2020-06
337,0,HOMICIDIO DOLOSO,O-1.5.11,2021-05,3592.0,GRANJAS,2020-06
338,0,HOMICIDIO DOLOSO,O-1.5.12,2021-05,3240.0,GRANJAS,2020-06
339,0,HOMICIDIO DOLOSO,O-1.5.2,2021-05,7395.0,GRANJAS,2020-06
340,0,HOMICIDIO DOLOSO,O-1.5.3,2021-05,19129.0,GRANJAS,2020-06
341,0,HOMICIDIO DOLOSO,O-1.5.4,2021-05,6208.0,GRANJAS,2020-06
342,1,HOMICIDIO DOLOSO,O-1.5.5,2021-05,6338.0,GRANJAS,2020-06
343,0,HOMICIDIO DOLOSO,O-1.5.6,2021-05,7524.0,GRANJAS,2020-06
344,0,HOMICIDIO DOLOSO,O-1.5.7,2021-05,5440.0,GRANJAS,2020-06
345,3,HOMICIDIO DOLOSO,O-1.5.8,2021-05,8943.0,GRANJAS,2020-06
346,0,HOMICIDIO DOLOSO,O-1.5.9,2021-05,4382.0,GRANJAS,2020-06
347,0,HOMICIDIO DOLOSO,O-2.1.1,2021-05,2497.0,OASIS,2020-06
348,2,HOMICIDIO DOLOSO,O-2.1.10,2021-05,24085.0,OASIS,2020-06
349,0,HOMICIDIO DOLOSO,O-2.1.11,2021-05,1621.0,OASIS,2020-06
350,1,HOMICIDIO DOLOSO,O-2.1.12,2021-05,9419.0,OASIS,2020-06
351,7,HOMICIDIO DOLOSO,O-2.1.13,2021-05,20275.0,OASIS,2020-06
352,1,HOMICIDIO DOLOSO,O-2.1.14,2021-05,9930.0,OASIS,2020-06
353,3,HOMICIDIO DOLOSO,O-2.1.15,2021-05,16779.0,OASIS,2020-06
354,0,HOMICIDIO DOLOSO,O-2.1.16,2021-05,7103.0,OASIS,2020-06
355,1,HOMICIDIO DOLOSO,O-2.1.17,2021-05,5915.0,OASIS,2020-06
356,0,HOMICIDIO DOLOSO,O-2.1.18,2021-05,8014.0,OASIS,2020-06
357,6,HOMICIDIO DOLOSO,O-2.1.19,2021-05,18396.0,OASIS,2020-06
358,1,HOMICIDIO DOLOSO,O-2.1.2,2021-05,7202.0,OASIS,2020-06
359,2,HOMICIDIO DOLOSO,O-2.1.20,2021-05,9472.0,OASIS,2020-06
360,1,HOMICIDIO DOLOSO,O-2.1.21,2021-05,8359.0,OASIS,2020-06
361,2,HOMICIDIO DOLOSO,O-2.1.22,2021-05,3483.0,OASIS,2020-06
362,1,HOMICIDIO DOLOSO,O-2.1.23,2021-05,9252.0,OASIS,2020-06
363,0,HOMICIDIO DOLOSO,O-2.1.24,2021-05,7362.0,OASIS,2020-06
364,0,HOMICIDIO DOLOSO,O-2.1.3,2021-05,2371.0,OASIS,2020-06
365,0,HOMICIDIO DOLOSO,O-2.1.4,2021-05,4593.0,OASIS,2020-06
366,2,HOMICIDIO DOLOSO,O-2.1.5,2021-05,8470.0,OASIS,2020-06
367,0,HOMICIDIO DOLOSO,O-2.1.6,2021-05,5969.0,OASIS,2020-06
368,0,HOMICIDIO DOLOSO,O-2.1.7,2021-05,6361.0,OASIS,2020-06
369,2,HOMICIDIO DOLOSO,O-2.1.8,2021-05,17352.0,OASIS,2020-06
370,0,HOMICIDIO DOLOSO,O-2.1.9,2021-05,3804.0,OASIS,2020-06
371,1,HOMICIDIO DOLOSO,O-2.2.1,2021-05,10404.0,QUETZAL,2020-06
372,3,HOMICIDIO DOLOSO,O-2.2.10,2021-05,23540.0,QUETZAL,2020-06
373,2,HOMICIDIO DOLOSO,O-2.2.11,2021-05,12845.0,QUETZAL,2020-06
374,0,HOMICIDIO DOLOSO,O-2.2.12,2021-05,15465.0,QUETZAL,2020-06
375,2,HOMICIDIO DOLOSO,O-2.2.13,2021-05,15047.0,QUETZAL,2020-06
376,0,HOMICIDIO DOLOSO,O-2.2.14,2021-05,23688.0,QUETZAL,2020-06
377,0,HOMICIDIO DOLOSO,O-2.2.2,2021-05,11084.0,QUETZAL,2020-06
378,2,HOMICIDIO DOLOSO,O-2.2.3,2021-05,12074.0,QUETZAL,2020-06
379,4,HOMICIDIO DOLOSO,O-2.2.4,2021-05,25464.0,QUETZAL,2020-06
380,2,HOMICIDIO DOLOSO,O-2.2.5,2021-05,21083.0,QUETZAL,2020-06
381,1,HOMICIDIO DOLOSO,O-2.2.6,2021-05,24639.0,QUETZAL,2020-06
382,1,HOMICIDIO DOLOSO,O-2.2.7,2021-05,25831.0,QUETZAL,2020-06
383,2,HOMICIDIO DOLOSO,O-2.2.8,2021-05,13939.0,QUETZAL,2020-06
384,7,HOMICIDIO DOLOSO,O-2.2.9,2021-05,43116.0,QUETZAL,2020-06
385,3,HOMICIDIO DOLOSO,O-2.3.1,2021-05,32517.0,SANTA CRUZ,2020-06
386,4,HOMICIDIO DOLOSO,O-2.3.10,2021-05,37989.0,SANTA CRUZ,2020-06
387,0,HOMICIDIO DOLOSO,O-2.3.11,2021-05,11076.0,SANTA CRUZ,2020-06
388,10,HOMICIDIO DOLOSO,O-2.3.12,2021-05,13439.0,SANTA CRUZ,2020-06
389,1,HOMICIDIO DOLOSO,O-2.3.13,2021-05,4332.0,SANTA CRUZ,2020-06
390,0,HOMICIDIO DOLOSO,O-2.3.14,2021-05,8026.0,SANTA CRUZ,2020-06
391,4,HOMICIDIO DOLOSO,O-2.3.2,2021-05,22953.0,SANTA CRUZ,2020-06
392,1,HOMICIDIO DOLOSO,O-2.3.3,2021-05,9711.0,SANTA CRUZ,2020-06
393,0,HOMICIDIO DOLOSO,O-2.3.4,2021-05,7254.0,SANTA CRUZ,2020-06
394,1,HOMICIDIO DOLOSO,O-2.3.5,2021-05,5990.0,SANTA CRUZ,2020-06
395,2,HOMICIDIO DOLOSO,O-2.3.6,2021-05,11406.0,SANTA CRUZ,2020-06
396,1,HOMICIDIO DOLOSO,O-2.3.7,2021-05,8532.0,SANTA CRUZ,2020-06
397,1,HOMICIDIO DOLOSO,O-2.3.8,2021-05,7281.0,SANTA CRUZ,2020-06
398,2,HOMICIDIO DOLOSO,O-2.3.9,2021-05,13136.0,SANTA CRUZ,2020-06
399,0,HOMICIDIO DOLOSO,O-2.4.1,2021-05,17437.0,TEOTONGO,2020-06
400,4,HOMICIDIO DOLOSO,O-2.4.10,2021-05,18701.0,TEOTONGO,2020-06
401,0,HOMICIDIO DOLOSO,O-2.4.11,2021-05,16897.0,TEOTONGO,2020-06
402,3,HOMICIDIO DOLOSO,O-2.4.12,2021-05,11359.0,TEOTONGO,2020-06
403,0,HOMICIDIO DOLOSO,O-2.4.13,2021-05,14069.0,TEOTONGO,2020-06
404,0,HOMICIDIO DOLOSO,O-2.4.14,2021-05,10492.0,TEOTONGO,2020-06
405,3,HOMICIDIO DOLOSO,O-2.4.15,2021-05,18873.0,TEOTONGO,2020-06
406,1,HOMICIDIO DOLOSO,O-2.4.16,2021-05,20431.0,TEOTONGO,2020-06
407,2,HOMICIDIO DOLOSO,O-2.4.2,2021-05,8860.0,TEOTONGO,2020-06
408,0,HOMICIDIO DOLOSO,O-2.4.3,2021-05,15574.0,TEOTONGO,2020-06
409,2,HOMICIDIO DOLOSO,O-2.4.4,2021-05,16458.0,TEOTONGO,2020-06
410,1,HOMICIDIO DOLOSO,O-2.4.5,2021-05,16212.0,TEOTONGO,2020-06
411,1,HOMICIDIO DOLOSO,O-2.4.6,2021-05,25702.0,TEOTONGO,2020-06
412,0,HOMICIDIO DOLOSO,O-2.4.7,2021-05,17813.0,TEOTONGO,2020-06
413,0,HOMICIDIO DOLOSO,O-2.4.8,2021-05,23798.0,TEOTONGO,2020-06
414,1,HOMICIDIO DOLOSO,O-2.4.9,2021-05,17817.0,TEOTONGO,2020-06
415,4,HOMICIDIO DOLOSO,O-2.5.1,2021-05,22652.0,TEZONCO,2020-06
416,4,HOMICIDIO DOLOSO,O-2.5.10,2021-05,25684.0,TEZONCO,2020-06
417,2,HOMICIDIO DOLOSO,O-2.5.11,2021-05,29794.0,TEZONCO,2020-06
418,3,HOMICIDIO DOLOSO,O-2.5.2,2021-05,30768.0,TEZONCO,2020-06
419,1,HOMICIDIO DOLOSO,O-2.5.3,2021-05,20163.0,TEZONCO,2020-06
420,6,HOMICIDIO DOLOSO,O-2.5.4,2021-05,23894.0,TEZONCO,2020-06
421,3,HOMICIDIO DOLOSO,O-2.5.5,2021-05,25874.0,TEZONCO,2020-06
422,3,HOMICIDIO DOLOSO,O-2.5.6,2021-05,17249.0,TEZONCO,2020-06
423,4,HOMICIDIO DOLOSO,O-2.5.7,2021-05,36811.0,TEZONCO,2020-06
424,10,HOMICIDIO DOLOSO,O-2.5.8,2021-05,32571.0,TEZONCO,2020-06
425,8,HOMICIDIO DOLOSO,O-2.5.9,2021-05,29999.0,TEZONCO,2020-06
426,1,HOMICIDIO DOLOSO,O-3.1.1,2021-05,24021.0,MILPA ALTA,2020-06
427,0,HOMICIDIO DOLOSO,O-3.1.2,2021-05,8758.0,MILPA ALTA,2020-06
428,3,HOMICIDIO DOLOSO,O-3.1.3,2021-05,15414.0,MILPA ALTA,2020-06
429,2,HOMICIDIO DOLOSO,O-3.1.4,2021-05,12342.0,MILPA ALTA,2020-06
430,1,HOMICIDIO DOLOSO,O-3.1.5,2021-05,4340.0,MILPA ALTA,2020-06
431,1,HOMICIDIO DOLOSO,O-3.2.1,2021-05,11183.0,TECOMITL,2020-06
432,0,HOMICIDIO DOLOSO,O-3.2.2,2021-05,13235.0,TECOMITL,2020-06
433,0,HOMICIDIO DOLOSO,O-3.2.3,2021-05,7571.0,TECOMITL,2020-06
434,1,HOMICIDIO DOLOSO,O-3.2.4,2021-05,11815.0,TECOMITL,2020-06
435,3,HOMICIDIO DOLOSO,O-3.3.1,2021-05,9540.0,MIXQUIC,2020-06
436,1,HOMICIDIO DOLOSO,O-3.3.10,2021-05,13310.0,MIXQUIC,2020-06
437,2,HOMICIDIO DOLOSO,O-3.3.2,2021-05,23753.0,MIXQUIC,2020-06
438,1,HOMICIDIO DOLOSO,O-3.3.3,2021-05,9175.0,MIXQUIC,2020-06
439,5,HOMICIDIO DOLOSO,O-3.3.4,2021-05,13777.0,MIXQUIC,2020-06
440,2,HOMICIDIO DOLOSO,O-3.3.5,2021-05,14609.0,MIXQUIC,2020-06
441,1,HOMICIDIO DOLOSO,O-3.3.6,2021-05,19073.0,MIXQUIC,2020-06
442,2,HOMICIDIO DOLOSO,O-3.3.7,2021-05,15691.0,MIXQUIC,2020-06
443,4,HOMICIDIO DOLOSO,O-3.3.8,2021-05,33579.0,MIXQUIC,2020-06
444,1,HOMICIDIO DOLOSO,O-3.3.9,2021-05,7736.0,MIXQUIC,2020-06
445,2,HOMICIDIO DOLOSO,O-3.4.1,2021-05,24015.0,ZAPOTITLA,2020-06
446,0,HOMICIDIO DOLOSO,O-3.4.10,2021-05,17017.0,ZAPOTITLA,2020-06
447,2,HOMICIDIO DOLOSO,O-3.4.2,2021-05,28394.0,ZAPOTITLA,2020-06
448,1,HOMICIDIO DOLOSO,O-3.4.3,2021-05,10688.0,ZAPOTITLA,2020-06
449,1,HOMICIDIO DOLOSO,O-3.4.4,2021-05,7659.0,ZAPOTITLA,2020-06
450,3,HOMICIDIO DOLOSO,O-3.4.5,2021-05,18217.0,ZAPOTITLA,2020-06
451,5,HOMICIDIO DOLOSO,O-3.4.6,2021-05,31280.0,ZAPOTITLA,2020-06
452,2,HOMICIDIO DOLOSO,O-3.4.7,2021-05,13072.0,ZAPOTITLA,2020-06
453,3,HOMICIDIO DOLOSO,O-3.4.8,2021-05,16702.0,ZAPOTITLA,2020-06
454,0,HOMICIDIO DOLOSO,O-3.4.9,2021-05,18181.0,ZAPOTITLA,2020-06
455,2,HOMICIDIO DOLOSO,O-3.5.1,2021-05,20258.0,LA NORIA,2020-06
456,2,HOMICIDIO DOLOSO,O-3.5.10,2021-05,10000.0,LA NORIA,2020-06
457,2,HOMICIDIO DOLOSO,O-3.5.2,2021-05,21607.0,LA NORIA,2020-06
458,0,HOMICIDIO DOLOSO,O-3.5.3,2021-05,20091.0,LA NORIA,2020-06
459,1,HOMICIDIO DOLOSO,O-3.5.4,2021-05,30260.0,LA NORIA,2020-06
460,3,HOMICIDIO DOLOSO,O-3.5.5,2021-05,12114.0,LA NORIA,2020-06
461,0,HOMICIDIO DOLOSO,O-3.5.6,2021-05,7035.0,LA NORIA,2020-06
462,4,HOMICIDIO DOLOSO,O-3.5.7,2021-05,23790.0,LA NORIA,2020-06
463,1,HOMICIDIO DOLOSO,O-3.5.8,2021-05,6130.0,LA NORIA,2020-06
464,1,HOMICIDIO DOLOSO,O-3.5.9,2021-05,15520.0,LA NORIA,2020-06
465,1,HOMICIDIO DOLOSO,O-3.6.1,2021-05,81.0,TEPEPAN,2020-06
466,2,HOMICIDIO DOLOSO,O-3.6.10,2021-05,19604.0,TEPEPAN,2020-06
467,3,HOMICIDIO DOLOSO,O-3.6.2,2021-05,24773.0,TEPEPAN,2020-06
468,1,HOMICIDIO DOLOSO,O-3.6.3,2021-05,13102.0,TEPEPAN,2020-06
469,3,HOMICIDIO DOLOSO,O-3.6.4,2021-05,43511.0,TEPEPAN,2020-06
470,3,HOMICIDIO DOLOSO,O-3.6.5,2021-05,43152.0,TEPEPAN,2020-06
471,3,HOMICIDIO DOLOSO,O-3.6.6,2021-05,28515.0,TEPEPAN,2020-06
472,7,HOMICIDIO DOLOSO,O-3.6.7,2021-05,36921.0,TEPEPAN,2020-06
473,1,HOMICIDIO DOLOSO,O-3.6.8,2021-05,10670.0,TEPEPAN,2020-06
474,5,HOMICIDIO DOLOSO,O-3.6.9,2021-05,35908.0,TEPEPAN,2020-06
475,1,HOMICIDIO DOLOSO,P-1.1.1,2021-05,13716.0,ALPES,2020-06
476,2,HOMICIDIO DOLOSO,P-1.1.10,2021-05,29001.0,ALPES,2020-06
477,1,HOMICIDIO DOLOSO,P-1.1.2,2021-05,31805.0,ALPES,2020-06
478,0,HOMICIDIO DOLOSO,P-1.1.3,2021-05,9169.0,ALPES,2020-06
479,0,HOMICIDIO DOLOSO,P-1.1.4,2021-05,12436.0,ALPES,2020-06
480,0,HOMICIDIO DOLOSO,P-1.1.5,2021-05,16666.0,ALPES,2020-06
481,0,HOMICIDIO DOLOSO,P-1.1.6,2021-05,10315.0,ALPES,2020-06
482,2,HOMICIDIO DOLOSO,P-1.1.7,2021-05,24581.0,ALPES,2020-06
483,2,HOMICIDIO DOLOSO,P-1.1.8,2021-05,22575.0,ALPES,2020-06
484,1,HOMICIDIO DOLOSO,P-1.1.9,2021-05,19788.0,ALPES,2020-06
485,0,HOMICIDIO DOLOSO,P-1.2.1,2021-05,9798.0,PLATEROS,2020-06
486,0,HOMICIDIO DOLOSO,P-1.2.10,2021-05,9066.0,PLATEROS,2020-06
487,1,HOMICIDIO DOLOSO,P-1.2.11,2021-05,17467.0,PLATEROS,2020-06
488,0,HOMICIDIO DOLOSO,P-1.2.2,2021-05,16548.0,PLATEROS,2020-06
489,1,HOMICIDIO DOLOSO,P-1.2.3,2021-05,31166.0,PLATEROS,2020-06
490,8,HOMICIDIO DOLOSO,P-1.2.4,2021-05,43264.0,PLATEROS,2020-06
491,2,HOMICIDIO DOLOSO,P-1.2.5,2021-05,19746.0,PLATEROS,2020-06
492,6,HOMICIDIO DOLOSO,P-1.2.6,2021-05,45966.0,PLATEROS,2020-06
493,3,HOMICIDIO DOLOSO,P-1.2.7,2021-05,16137.0,PLATEROS,2020-06
494,6,HOMICIDIO DOLOSO,P-1.2.8,2021-05,44133.0,PLATEROS,2020-06
495,2,HOMICIDIO DOLOSO,P-1.2.9,2021-05,9966.0,PLATEROS,2020-06
496,0,HOMICIDIO DOLOSO,P-1.4.1,2021-05,5051.0,SAN ANGEL,2020-06
497,0,HOMICIDIO DOLOSO,P-1.4.10,2021-05,2904.0,SAN ANGEL,2020-06
498,0,HOMICIDIO DOLOSO,P-1.4.11,2021-05,2041.0,SAN ANGEL,2020-06
499,0,HOMICIDIO DOLOSO,P-1.4.12,2021-05,4282.0,SAN ANGEL,2020-06
500,0,HOMICIDIO DOLOSO,P-1.4.13,2021-05,1979.0,SAN ANGEL,2020-06
501,0,HOMICIDIO DOLOSO,P-1.4.2,2021-05,3732.0,SAN ANGEL,2020-06
502,2,HOMICIDIO DOLOSO,P-1.4.3,2021-05,7894.0,SAN ANGEL,2020-06
503,0,HOMICIDIO DOLOSO,P-1.4.4,2021-05,4632.0,SAN ANGEL,2020-06
504,0,HOMICIDIO DOLOSO,P-1.4.5,2021-05,2081.0,SAN ANGEL,2020-06
505,1,HOMICIDIO DOLOSO,P-1.4.6,2021-05,6917.0,SAN ANGEL,2020-06
506,0,HOMICIDIO DOLOSO,P-1.4.7,2021-05,3496.0,SAN ANGEL,2020-06
507,0,HOMICIDIO DOLOSO,P-1.4.8,2021-05,651.0,SAN ANGEL,2020-06
508,0,HOMICIDIO DOLOSO,P-1.4.9,2021-05,1960.0,SAN ANGEL,2020-06
509,2,HOMICIDIO DOLOSO,P-1.5.1,2021-05,31038.0,SANTA FE,2020-06
510,2,HOMICIDIO DOLOSO,P-1.5.2,2021-05,29210.0,SANTA FE,2020-06
511,5,HOMICIDIO DOLOSO,P-1.5.3,2021-05,35103.0,SANTA FE,2020-06
512,3,HOMICIDIO DOLOSO,P-1.5.4,2021-05,33852.0,SANTA FE,2020-06
513,6,HOMICIDIO DOLOSO,P-1.5.5,2021-05,34723.0,SANTA FE,2020-06
514,1,HOMICIDIO DOLOSO,P-1.5.6,2021-05,23169.0,SANTA FE,2020-06
515,2,HOMICIDIO DOLOSO,P-1.5.7,2021-05,40065.0,SANTA FE,2020-06
516,0,HOMICIDIO DOLOSO,P-1.6.1,2021-05,24009.0,CUAJIMALPA,2020-06
517,0,HOMICIDIO DOLOSO,P-1.6.2,2021-05,9944.0,CUAJIMALPA,2020-06
518,0,HOMICIDIO DOLOSO,P-1.6.3,2021-05,11605.0,CUAJIMALPA,2020-06
519,1,HOMICIDIO DOLOSO,P-1.6.4,2021-05,7400.0,CUAJIMALPA,2020-06
520,0,HOMICIDIO DOLOSO,P-1.6.5,2021-05,16271.0,CUAJIMALPA,2020-06
521,0,HOMICIDIO DOLOSO,P-1.6.6,2021-05,10728.0,CUAJIMALPA,2020-06
522,2,HOMICIDIO DOLOSO,P-1.6.7,2021-05,5926.0,CUAJIMALPA,2020-06
523,0,HOMICIDIO DOLOSO,P-1.6.8,2021-05,15387.0,CUAJIMALPA,2020-06
524,1,HOMICIDIO DOLOSO,P-1.7.1,2021-05,15888.0,EL YAQUI,2020-06
525,1,HOMICIDIO DOLOSO,P-1.7.2,2021-05,14678.0,EL YAQUI,2020-06
526,1,HOMICIDIO DOLOSO,P-1.7.3,2021-05,5195.0,EL YAQUI,2020-06
527,2,HOMICIDIO DOLOSO,P-1.7.4,2021-05,16124.0,EL YAQUI,2020-06
528,2,HOMICIDIO DOLOSO,P-1.7.5,2021-05,8242.0,EL YAQUI,2020-06
529,1,HOMICIDIO DOLOSO,P-1.7.6,2021-05,20452.0,EL YAQUI,2020-06
530,2,HOMICIDIO DOLOSO,P-2.1.1,2021-05,7605.0,CLAVERIA,2020-06
531,2,HOMICIDIO DOLOSO,P-2.1.10,2021-05,19092.0,CLAVERIA,2020-06
532,0,HOMICIDIO DOLOSO,P-2.1.11,2021-05,16824.0,CLAVERIA,2020-06
533,0,HOMICIDIO DOLOSO,P-2.1.12,2021-05,9679.0,CLAVERIA,2020-06
534,0,HOMICIDIO DOLOSO,P-2.1.2,2021-05,23963.0,CLAVERIA,2020-06
535,0,HOMICIDIO DOLOSO,P-2.1.3,2021-05,9285.0,CLAVERIA,2020-06
536,0,HOMICIDIO DOLOSO,P-2.1.4,2021-05,3284.0,CLAVERIA,2020-06
537,0,HOMICIDIO DOLOSO,P-2.1.5,2021-05,11773.0,CLAVERIA,2020-06
538,0,HOMICIDIO DOLOSO,P-2.1.6,2021-05,9239.0,CLAVERIA,2020-06
539,1,HOMICIDIO DOLOSO,P-2.1.7,2021-05,9420.0,CLAVERIA,2020-06
540,3,HOMICIDIO DOLOSO,P-2.1.8,2021-05,13301.0,CLAVERIA,2020-06
541,2,HOMICIDIO DOLOSO,P-2.1.9,2021-05,11314.0,CLAVERIA,2020-06
542,2,HOMICIDIO DOLOSO,P-2.2.1,2021-05,7590.0,CUITLAHUAC,2020-06
543,1,HOMICIDIO DOLOSO,P-2.2.2,2021-05,9868.0,CUITLAHUAC,2020-06
544,0,HOMICIDIO DOLOSO,P-2.2.3,2021-05,8946.0,CUITLAHUAC,2020-06
545,0,HOMICIDIO DOLOSO,P-2.2.4,2021-05,5885.0,CUITLAHUAC,2020-06
546,1,HOMICIDIO DOLOSO,P-2.2.5,2021-05,4842.0,CUITLAHUAC,2020-06
547,1,HOMICIDIO DOLOSO,P-2.2.6,2021-05,10043.0,CUITLAHUAC,2020-06
548,0,HOMICIDIO DOLOSO,P-2.2.7,2021-05,8248.0,CUITLAHUAC,2020-06
549,0,HOMICIDIO DOLOSO,P-2.2.8,2021-05,3529.0,CUITLAHUAC,2020-06
