,count,crime,end_date,population,sector,start_date
305,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,65669.0,COYOACAN,2020-06
306,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,101270.0,CUAJIMALPA,2020-06
307,3,ROBO A BORDO DE MICROBUS C.V.,2021-05,280497.0,CUAUTEPEC,2020-06
308,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,93702.0,CUCHILLA,2020-06
309,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,70802.0,CUITLAHUAC,2020-06
310,7,ROBO A BORDO DE MICROBUS C.V.,2021-05,150082.0,CULHUACAN,2020-06
311,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,83772.0,DEL VALLE,2020-06
312,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,94133.0,DINAMO,2020-06
313,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,80579.0,EL YAQUI,2020-06
314,8,ROBO A BORDO DE MICROBUS C.V.,2021-05,177825.0,ESTRELLA,2020-06
315,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,187026.0,FUENTE,2020-06
316,3,ROBO A BORDO DE MICROBUS C.V.,2021-05,95686.0,GRANJAS,2020-06
317,5,ROBO A BORDO DE MICROBUS C.V.,2021-05,136444.0,HORMIGA,2020-06
318,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
319,7,ROBO A BORDO DE MICROBUS C.V.,2021-05,110025.0,IZTACCIHUATL,2020-06
320,2,ROBO A BORDO DE MICROBUS C.V.,2021-05,166805.0,LA NORIA,2020-06
321,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,62180.0,LA RAZA,2020-06
322,4,ROBO A BORDO DE MICROBUS C.V.,2021-05,92638.0,LINDAVISTA,2020-06
323,8,ROBO A BORDO DE MICROBUS C.V.,2021-05,96937.0,MERCED-BALBUENA,2020-06
324,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,64875.0,MILPA ALTA,2020-06
325,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
326,9,ROBO A BORDO DE MICROBUS C.V.,2021-05,160243.0,MIXQUIC,2020-06
327,8,ROBO A BORDO DE MICROBUS C.V.,2021-05,121359.0,MOCTEZUMA,2020-06
328,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,35662.0,MORELOS,2020-06
329,2,ROBO A BORDO DE MICROBUS C.V.,2021-05,67270.0,NAPOLES,2020-06
330,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
331,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,42255.0,NATIVITAS,2020-06
332,13,ROBO A BORDO DE MICROBUS C.V.,2021-05,,NO ESPECIFICADO,2020-06
333,23,ROBO A BORDO DE MICROBUS C.V.,2021-05,218084.0,OASIS,2020-06
334,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,177697.0,PADIERNA,2020-06
335,18,ROBO A BORDO DE MICROBUS C.V.,2021-05,150298.0,PANTITLAN,2020-06
336,4,ROBO A BORDO DE MICROBUS C.V.,2021-05,263257.0,PLATEROS,2020-06
337,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
338,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,78265.0,PORTALES,2020-06
339,4,ROBO A BORDO DE MICROBUS C.V.,2021-05,207608.0,PRADERA,2020-06
340,14,ROBO A BORDO DE MICROBUS C.V.,2021-05,278219.0,QUETZAL,2020-06
341,8,ROBO A BORDO DE MICROBUS C.V.,2021-05,151888.0,QUIROGA,2020-06
342,3,ROBO A BORDO DE MICROBUS C.V.,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
343,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,70434.0,ROMA,2020-06
344,2,ROBO A BORDO DE MICROBUS C.V.,2021-05,47620.0,SAN ANGEL,2020-06
345,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,140415.0,SAN JERONIMO,2020-06
346,6,ROBO A BORDO DE MICROBUS C.V.,2021-05,193642.0,SANTA CRUZ,2020-06
347,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,227160.0,SANTA FE,2020-06
348,2,ROBO A BORDO DE MICROBUS C.V.,2021-05,61100.0,SOTELO,2020-06
349,12,ROBO A BORDO DE MICROBUS C.V.,2021-05,155668.0,TACUBA,2020-06
350,3,ROBO A BORDO DE MICROBUS C.V.,2021-05,73623.0,TACUBAYA,2020-06
351,5,ROBO A BORDO DE MICROBUS C.V.,2021-05,115941.0,TAXQUEÑA,2020-06
352,0,ROBO A BORDO DE MICROBUS C.V.,2021-05,43804.0,TECOMITL,2020-06
353,12,ROBO A BORDO DE MICROBUS C.V.,2021-05,270493.0,TEOTONGO,2020-06
354,13,ROBO A BORDO DE MICROBUS C.V.,2021-05,256237.0,TEPEPAN,2020-06
355,4,ROBO A BORDO DE MICROBUS C.V.,2021-05,69778.0,TEPEYAC,2020-06
356,11,ROBO A BORDO DE MICROBUS C.V.,2021-05,295459.0,TEZONCO,2020-06
357,3,ROBO A BORDO DE MICROBUS C.V.,2021-05,128951.0,TICOMAN,2020-06
358,17,ROBO A BORDO DE MICROBUS C.V.,2021-05,124003.0,TLACOTAL,2020-06
359,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,96337.0,TLATELOLCO,2020-06
360,2,ROBO A BORDO DE MICROBUS C.V.,2021-05,130167.0,UNIVERSIDAD,2020-06
361,1,ROBO A BORDO DE MICROBUS C.V.,2021-05,158714.0,XOTEPINGO,2020-06
362,10,ROBO A BORDO DE MICROBUS C.V.,2021-05,185225.0,ZAPOTITLA,2020-06
363,4,ROBO A BORDO DE MICROBUS C.V.,2021-05,34276.0,ZARAGOZA,2020-06
364,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,171082.0,ABASTO-REFORMA,2020-06
365,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,190052.0,ALPES,2020-06
366,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
367,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,147265.0,ARAGON,2020-06
368,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,76922.0,ARENAL,2020-06
369,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,126770.0,ASTURIAS,2020-06
370,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,94564.0,BUENAVISTA,2020-06
371,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,44719.0,CHAPULTEPEC,2020-06
372,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,117997.0,CHURUBUSCO,2020-06
373,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,144779.0,CLAVERIA,2020-06
374,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,93641.0,COAPA,2020-06
375,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,33787.0,CONGRESO,2020-06
376,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,67697.0,CONSULADO,2020-06
377,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,18851.0,CORREDOR-CENTRO,2020-06
378,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,65669.0,COYOACAN,2020-06
379,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,101270.0,CUAJIMALPA,2020-06
380,4,ROBO A BORDO DE MICROBUS S.V.,2021-05,280497.0,CUAUTEPEC,2020-06
381,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,93702.0,CUCHILLA,2020-06
382,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,70802.0,CUITLAHUAC,2020-06
383,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,150082.0,CULHUACAN,2020-06
384,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,83772.0,DEL VALLE,2020-06
385,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,94133.0,DINAMO,2020-06
386,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,80579.0,EL YAQUI,2020-06
387,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,177825.0,ESTRELLA,2020-06
388,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,187026.0,FUENTE,2020-06
389,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,95686.0,GRANJAS,2020-06
390,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,136444.0,HORMIGA,2020-06
391,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
392,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,110025.0,IZTACCIHUATL,2020-06
393,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,166805.0,LA NORIA,2020-06
394,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,62180.0,LA RAZA,2020-06
395,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,92638.0,LINDAVISTA,2020-06
396,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,96937.0,MERCED-BALBUENA,2020-06
397,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,64875.0,MILPA ALTA,2020-06
398,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
399,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,160243.0,MIXQUIC,2020-06
400,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,121359.0,MOCTEZUMA,2020-06
401,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,35662.0,MORELOS,2020-06
402,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,67270.0,NAPOLES,2020-06
403,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
404,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,42255.0,NATIVITAS,2020-06
405,13,ROBO A BORDO DE MICROBUS S.V.,2021-05,,NO ESPECIFICADO,2020-06
406,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,218084.0,OASIS,2020-06
407,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,177697.0,PADIERNA,2020-06
408,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,150298.0,PANTITLAN,2020-06
409,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,263257.0,PLATEROS,2020-06
410,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
411,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,78265.0,PORTALES,2020-06
412,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,207608.0,PRADERA,2020-06
413,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,278219.0,QUETZAL,2020-06
414,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,151888.0,QUIROGA,2020-06
415,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
416,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,70434.0,ROMA,2020-06
417,5,ROBO A BORDO DE MICROBUS S.V.,2021-05,47620.0,SAN ANGEL,2020-06
418,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,140415.0,SAN JERONIMO,2020-06
419,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,193642.0,SANTA CRUZ,2020-06
420,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,227160.0,SANTA FE,2020-06
421,3,ROBO A BORDO DE MICROBUS S.V.,2021-05,61100.0,SOTELO,2020-06
422,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,155668.0,TACUBA,2020-06
423,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,73623.0,TACUBAYA,2020-06
424,4,ROBO A BORDO DE MICROBUS S.V.,2021-05,115941.0,TAXQUEÑA,2020-06
425,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,43804.0,TECOMITL,2020-06
426,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,270493.0,TEOTONGO,2020-06
427,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,256237.0,TEPEPAN,2020-06
428,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,69778.0,TEPEYAC,2020-06
429,2,ROBO A BORDO DE MICROBUS S.V.,2021-05,295459.0,TEZONCO,2020-06
430,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,128951.0,TICOMAN,2020-06
431,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,124003.0,TLACOTAL,2020-06
432,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,96337.0,TLATELOLCO,2020-06
433,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,130167.0,UNIVERSIDAD,2020-06
434,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,158714.0,XOTEPINGO,2020-06
435,1,ROBO A BORDO DE MICROBUS S.V.,2021-05,185225.0,ZAPOTITLA,2020-06
436,0,ROBO A BORDO DE MICROBUS S.V.,2021-05,34276.0,ZARAGOZA,2020-06
437,2,ROBO A BORDO DE TAXI C.V.,2021-05,171082.0,ABASTO-REFORMA,2020-06
438,3,ROBO A BORDO DE TAXI C.V.,2021-05,190052.0,ALPES,2020-06
439,3,ROBO A BORDO DE TAXI C.V.,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
440,1,ROBO A BORDO DE TAXI C.V.,2021-05,147265.0,ARAGON,2020-06
441,5,ROBO A BORDO DE TAXI C.V.,2021-05,76922.0,ARENAL,2020-06
442,1,ROBO A BORDO DE TAXI C.V.,2021-05,126770.0,ASTURIAS,2020-06
443,2,ROBO A BORDO DE TAXI C.V.,2021-05,94564.0,BUENAVISTA,2020-06
444,2,ROBO A BORDO DE TAXI C.V.,2021-05,44719.0,CHAPULTEPEC,2020-06
445,1,ROBO A BORDO DE TAXI C.V.,2021-05,117997.0,CHURUBUSCO,2020-06
446,2,ROBO A BORDO DE TAXI C.V.,2021-05,144779.0,CLAVERIA,2020-06
447,0,ROBO A BORDO DE TAXI C.V.,2021-05,93641.0,COAPA,2020-06
448,3,ROBO A BORDO DE TAXI C.V.,2021-05,33787.0,CONGRESO,2020-06
449,0,ROBO A BORDO DE TAXI C.V.,2021-05,67697.0,CONSULADO,2020-06
450,1,ROBO A BORDO DE TAXI C.V.,2021-05,18851.0,CORREDOR-CENTRO,2020-06
451,3,ROBO A BORDO DE TAXI C.V.,2021-05,65669.0,COYOACAN,2020-06
452,0,ROBO A BORDO DE TAXI C.V.,2021-05,101270.0,CUAJIMALPA,2020-06
453,5,ROBO A BORDO DE TAXI C.V.,2021-05,280497.0,CUAUTEPEC,2020-06
454,0,ROBO A BORDO DE TAXI C.V.,2021-05,93702.0,CUCHILLA,2020-06
455,0,ROBO A BORDO DE TAXI C.V.,2021-05,70802.0,CUITLAHUAC,2020-06
456,3,ROBO A BORDO DE TAXI C.V.,2021-05,150082.0,CULHUACAN,2020-06
457,4,ROBO A BORDO DE TAXI C.V.,2021-05,83772.0,DEL VALLE,2020-06
458,0,ROBO A BORDO DE TAXI C.V.,2021-05,94133.0,DINAMO,2020-06
459,1,ROBO A BORDO DE TAXI C.V.,2021-05,80579.0,EL YAQUI,2020-06
460,4,ROBO A BORDO DE TAXI C.V.,2021-05,177825.0,ESTRELLA,2020-06
461,1,ROBO A BORDO DE TAXI C.V.,2021-05,187026.0,FUENTE,2020-06
462,2,ROBO A BORDO DE TAXI C.V.,2021-05,95686.0,GRANJAS,2020-06
463,3,ROBO A BORDO DE TAXI C.V.,2021-05,136444.0,HORMIGA,2020-06
464,2,ROBO A BORDO DE TAXI C.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
465,3,ROBO A BORDO DE TAXI C.V.,2021-05,110025.0,IZTACCIHUATL,2020-06
466,2,ROBO A BORDO DE TAXI C.V.,2021-05,166805.0,LA NORIA,2020-06
467,0,ROBO A BORDO DE TAXI C.V.,2021-05,62180.0,LA RAZA,2020-06
468,3,ROBO A BORDO DE TAXI C.V.,2021-05,92638.0,LINDAVISTA,2020-06
469,1,ROBO A BORDO DE TAXI C.V.,2021-05,96937.0,MERCED-BALBUENA,2020-06
470,1,ROBO A BORDO DE TAXI C.V.,2021-05,64875.0,MILPA ALTA,2020-06
471,1,ROBO A BORDO DE TAXI C.V.,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
472,1,ROBO A BORDO DE TAXI C.V.,2021-05,160243.0,MIXQUIC,2020-06
473,7,ROBO A BORDO DE TAXI C.V.,2021-05,121359.0,MOCTEZUMA,2020-06
474,1,ROBO A BORDO DE TAXI C.V.,2021-05,35662.0,MORELOS,2020-06
475,3,ROBO A BORDO DE TAXI C.V.,2021-05,67270.0,NAPOLES,2020-06
476,3,ROBO A BORDO DE TAXI C.V.,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
477,2,ROBO A BORDO DE TAXI C.V.,2021-05,42255.0,NATIVITAS,2020-06
478,13,ROBO A BORDO DE TAXI C.V.,2021-05,,NO ESPECIFICADO,2020-06
479,3,ROBO A BORDO DE TAXI C.V.,2021-05,218084.0,OASIS,2020-06
480,3,ROBO A BORDO DE TAXI C.V.,2021-05,177697.0,PADIERNA,2020-06
481,5,ROBO A BORDO DE TAXI C.V.,2021-05,150298.0,PANTITLAN,2020-06
482,11,ROBO A BORDO DE TAXI C.V.,2021-05,263257.0,PLATEROS,2020-06
483,4,ROBO A BORDO DE TAXI C.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
484,1,ROBO A BORDO DE TAXI C.V.,2021-05,78265.0,PORTALES,2020-06
485,4,ROBO A BORDO DE TAXI C.V.,2021-05,207608.0,PRADERA,2020-06
486,3,ROBO A BORDO DE TAXI C.V.,2021-05,278219.0,QUETZAL,2020-06
487,0,ROBO A BORDO DE TAXI C.V.,2021-05,151888.0,QUIROGA,2020-06
488,2,ROBO A BORDO DE TAXI C.V.,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
489,5,ROBO A BORDO DE TAXI C.V.,2021-05,70434.0,ROMA,2020-06
490,1,ROBO A BORDO DE TAXI C.V.,2021-05,47620.0,SAN ANGEL,2020-06
491,0,ROBO A BORDO DE TAXI C.V.,2021-05,140415.0,SAN JERONIMO,2020-06
492,5,ROBO A BORDO DE TAXI C.V.,2021-05,193642.0,SANTA CRUZ,2020-06
493,6,ROBO A BORDO DE TAXI C.V.,2021-05,227160.0,SANTA FE,2020-06
494,2,ROBO A BORDO DE TAXI C.V.,2021-05,61100.0,SOTELO,2020-06
495,6,ROBO A BORDO DE TAXI C.V.,2021-05,155668.0,TACUBA,2020-06
496,5,ROBO A BORDO DE TAXI C.V.,2021-05,73623.0,TACUBAYA,2020-06
497,2,ROBO A BORDO DE TAXI C.V.,2021-05,115941.0,TAXQUEÑA,2020-06
498,0,ROBO A BORDO DE TAXI C.V.,2021-05,43804.0,TECOMITL,2020-06
499,1,ROBO A BORDO DE TAXI C.V.,2021-05,270493.0,TEOTONGO,2020-06
500,1,ROBO A BORDO DE TAXI C.V.,2021-05,256237.0,TEPEPAN,2020-06
501,2,ROBO A BORDO DE TAXI C.V.,2021-05,69778.0,TEPEYAC,2020-06
502,4,ROBO A BORDO DE TAXI C.V.,2021-05,295459.0,TEZONCO,2020-06
503,3,ROBO A BORDO DE TAXI C.V.,2021-05,128951.0,TICOMAN,2020-06
504,6,ROBO A BORDO DE TAXI C.V.,2021-05,124003.0,TLACOTAL,2020-06
505,1,ROBO A BORDO DE TAXI C.V.,2021-05,96337.0,TLATELOLCO,2020-06
506,2,ROBO A BORDO DE TAXI C.V.,2021-05,130167.0,UNIVERSIDAD,2020-06
507,0,ROBO A BORDO DE TAXI C.V.,2021-05,158714.0,XOTEPINGO,2020-06
508,1,ROBO A BORDO DE TAXI C.V.,2021-05,185225.0,ZAPOTITLA,2020-06
509,0,ROBO A BORDO DE TAXI C.V.,2021-05,34276.0,ZARAGOZA,2020-06
510,8,ROBO A CASA HABITACION C.V.,2021-05,171082.0,ABASTO-REFORMA,2020-06
511,19,ROBO A CASA HABITACION C.V.,2021-05,190052.0,ALPES,2020-06
512,3,ROBO A CASA HABITACION C.V.,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
513,9,ROBO A CASA HABITACION C.V.,2021-05,147265.0,ARAGON,2020-06
514,4,ROBO A CASA HABITACION C.V.,2021-05,76922.0,ARENAL,2020-06
515,4,ROBO A CASA HABITACION C.V.,2021-05,126770.0,ASTURIAS,2020-06
516,0,ROBO A CASA HABITACION C.V.,2021-05,94564.0,BUENAVISTA,2020-06
517,7,ROBO A CASA HABITACION C.V.,2021-05,44719.0,CHAPULTEPEC,2020-06
518,8,ROBO A CASA HABITACION C.V.,2021-05,117997.0,CHURUBUSCO,2020-06
519,14,ROBO A CASA HABITACION C.V.,2021-05,144779.0,CLAVERIA,2020-06
520,2,ROBO A CASA HABITACION C.V.,2021-05,93641.0,COAPA,2020-06
521,2,ROBO A CASA HABITACION C.V.,2021-05,33787.0,CONGRESO,2020-06
522,7,ROBO A CASA HABITACION C.V.,2021-05,67697.0,CONSULADO,2020-06
523,0,ROBO A CASA HABITACION C.V.,2021-05,18851.0,CORREDOR-CENTRO,2020-06
524,0,ROBO A CASA HABITACION C.V.,2021-05,65669.0,COYOACAN,2020-06
525,7,ROBO A CASA HABITACION C.V.,2021-05,101270.0,CUAJIMALPA,2020-06
526,7,ROBO A CASA HABITACION C.V.,2021-05,280497.0,CUAUTEPEC,2020-06
527,6,ROBO A CASA HABITACION C.V.,2021-05,93702.0,CUCHILLA,2020-06
528,2,ROBO A CASA HABITACION C.V.,2021-05,70802.0,CUITLAHUAC,2020-06
529,5,ROBO A CASA HABITACION C.V.,2021-05,150082.0,CULHUACAN,2020-06
530,2,ROBO A CASA HABITACION C.V.,2021-05,83772.0,DEL VALLE,2020-06
531,9,ROBO A CASA HABITACION C.V.,2021-05,94133.0,DINAMO,2020-06
532,22,ROBO A CASA HABITACION C.V.,2021-05,80579.0,EL YAQUI,2020-06
533,7,ROBO A CASA HABITACION C.V.,2021-05,177825.0,ESTRELLA,2020-06
534,25,ROBO A CASA HABITACION C.V.,2021-05,187026.0,FUENTE,2020-06
535,3,ROBO A CASA HABITACION C.V.,2021-05,95686.0,GRANJAS,2020-06
536,4,ROBO A CASA HABITACION C.V.,2021-05,136444.0,HORMIGA,2020-06
537,22,ROBO A CASA HABITACION C.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
538,7,ROBO A CASA HABITACION C.V.,2021-05,110025.0,IZTACCIHUATL,2020-06
539,12,ROBO A CASA HABITACION C.V.,2021-05,166805.0,LA NORIA,2020-06
540,3,ROBO A CASA HABITACION C.V.,2021-05,62180.0,LA RAZA,2020-06
541,2,ROBO A CASA HABITACION C.V.,2021-05,92638.0,LINDAVISTA,2020-06
542,11,ROBO A CASA HABITACION C.V.,2021-05,96937.0,MERCED-BALBUENA,2020-06
543,1,ROBO A CASA HABITACION C.V.,2021-05,64875.0,MILPA ALTA,2020-06
544,2,ROBO A CASA HABITACION C.V.,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
545,21,ROBO A CASA HABITACION C.V.,2021-05,160243.0,MIXQUIC,2020-06
546,8,ROBO A CASA HABITACION C.V.,2021-05,121359.0,MOCTEZUMA,2020-06
547,4,ROBO A CASA HABITACION C.V.,2021-05,35662.0,MORELOS,2020-06
548,4,ROBO A CASA HABITACION C.V.,2021-05,67270.0,NAPOLES,2020-06
549,8,ROBO A CASA HABITACION C.V.,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
550,4,ROBO A CASA HABITACION C.V.,2021-05,42255.0,NATIVITAS,2020-06
551,2,ROBO A CASA HABITACION C.V.,2021-05,,NO ESPECIFICADO,2020-06
552,12,ROBO A CASA HABITACION C.V.,2021-05,218084.0,OASIS,2020-06
553,9,ROBO A CASA HABITACION C.V.,2021-05,177697.0,PADIERNA,2020-06
554,5,ROBO A CASA HABITACION C.V.,2021-05,150298.0,PANTITLAN,2020-06
555,15,ROBO A CASA HABITACION C.V.,2021-05,263257.0,PLATEROS,2020-06
556,1,ROBO A CASA HABITACION C.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
557,3,ROBO A CASA HABITACION C.V.,2021-05,78265.0,PORTALES,2020-06
558,12,ROBO A CASA HABITACION C.V.,2021-05,207608.0,PRADERA,2020-06
559,23,ROBO A CASA HABITACION C.V.,2021-05,278219.0,QUETZAL,2020-06
560,12,ROBO A CASA HABITACION C.V.,2021-05,151888.0,QUIROGA,2020-06
561,6,ROBO A CASA HABITACION C.V.,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
562,5,ROBO A CASA HABITACION C.V.,2021-05,70434.0,ROMA,2020-06
563,18,ROBO A CASA HABITACION C.V.,2021-05,47620.0,SAN ANGEL,2020-06
564,15,ROBO A CASA HABITACION C.V.,2021-05,140415.0,SAN JERONIMO,2020-06
565,10,ROBO A CASA HABITACION C.V.,2021-05,193642.0,SANTA CRUZ,2020-06
566,21,ROBO A CASA HABITACION C.V.,2021-05,227160.0,SANTA FE,2020-06
567,2,ROBO A CASA HABITACION C.V.,2021-05,61100.0,SOTELO,2020-06
568,15,ROBO A CASA HABITACION C.V.,2021-05,155668.0,TACUBA,2020-06
569,6,ROBO A CASA HABITACION C.V.,2021-05,73623.0,TACUBAYA,2020-06
570,9,ROBO A CASA HABITACION C.V.,2021-05,115941.0,TAXQUEÑA,2020-06
571,1,ROBO A CASA HABITACION C.V.,2021-05,43804.0,TECOMITL,2020-06
572,12,ROBO A CASA HABITACION C.V.,2021-05,270493.0,TEOTONGO,2020-06
573,22,ROBO A CASA HABITACION C.V.,2021-05,256237.0,TEPEPAN,2020-06
574,9,ROBO A CASA HABITACION C.V.,2021-05,69778.0,TEPEYAC,2020-06
575,15,ROBO A CASA HABITACION C.V.,2021-05,295459.0,TEZONCO,2020-06
576,4,ROBO A CASA HABITACION C.V.,2021-05,128951.0,TICOMAN,2020-06
577,11,ROBO A CASA HABITACION C.V.,2021-05,124003.0,TLACOTAL,2020-06
578,4,ROBO A CASA HABITACION C.V.,2021-05,96337.0,TLATELOLCO,2020-06
579,5,ROBO A CASA HABITACION C.V.,2021-05,130167.0,UNIVERSIDAD,2020-06
580,5,ROBO A CASA HABITACION C.V.,2021-05,158714.0,XOTEPINGO,2020-06
581,14,ROBO A CASA HABITACION C.V.,2021-05,185225.0,ZAPOTITLA,2020-06
582,1,ROBO A CASA HABITACION C.V.,2021-05,34276.0,ZARAGOZA,2020-06
583,13,ROBO A CUENTAHABIENTE C.V.,2021-05,171082.0,ABASTO-REFORMA,2020-06
584,11,ROBO A CUENTAHABIENTE C.V.,2021-05,190052.0,ALPES,2020-06
585,3,ROBO A CUENTAHABIENTE C.V.,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
586,2,ROBO A CUENTAHABIENTE C.V.,2021-05,147265.0,ARAGON,2020-06
587,1,ROBO A CUENTAHABIENTE C.V.,2021-05,76922.0,ARENAL,2020-06
588,5,ROBO A CUENTAHABIENTE C.V.,2021-05,126770.0,ASTURIAS,2020-06
589,5,ROBO A CUENTAHABIENTE C.V.,2021-05,94564.0,BUENAVISTA,2020-06
590,4,ROBO A CUENTAHABIENTE C.V.,2021-05,44719.0,CHAPULTEPEC,2020-06
591,3,ROBO A CUENTAHABIENTE C.V.,2021-05,117997.0,CHURUBUSCO,2020-06
592,7,ROBO A CUENTAHABIENTE C.V.,2021-05,144779.0,CLAVERIA,2020-06
593,6,ROBO A CUENTAHABIENTE C.V.,2021-05,93641.0,COAPA,2020-06
594,3,ROBO A CUENTAHABIENTE C.V.,2021-05,33787.0,CONGRESO,2020-06
595,3,ROBO A CUENTAHABIENTE C.V.,2021-05,67697.0,CONSULADO,2020-06
