,count,crime,date,population,sector
309,6,ROBO A REPARTIDOR C.V.,2020-08,171082.0,ABASTO-REFORMA
310,4,ROBO A REPARTIDOR C.V.,2020-09,171082.0,ABASTO-REFORMA
311,5,ROBO A REPARTIDOR C.V.,2020-10,171082.0,ABASTO-REFORMA
312,6,ROBO A REPARTIDOR C.V.,2020-11,171082.0,ABASTO-REFORMA
313,3,ROBO A REPARTIDOR C.V.,2020-12,171082.0,ABASTO-REFORMA
314,4,ROBO A REPARTIDOR C.V.,2021-01,171082.0,ABASTO-REFORMA
315,1,ROBO A REPARTIDOR C.V.,2021-02,171082.0,ABASTO-REFORMA
316,2,ROBO A REPARTIDOR C.V.,2021-03,171082.0,ABASTO-REFORMA
317,1,ROBO A REPARTIDOR C.V.,2021-04,171082.0,ABASTO-REFORMA
318,4,ROBO A REPARTIDOR C.V.,2021-05,171082.0,ABASTO-REFORMA
319,3,ROBO A REPARTIDOR S.V.,2019-01,171082.0,ABASTO-REFORMA
320,4,ROBO A REPARTIDOR S.V.,2019-02,171082.0,ABASTO-REFORMA
321,7,ROBO A REPARTIDOR S.V.,2019-03,171082.0,ABASTO-REFORMA
322,4,ROBO A REPARTIDOR S.V.,2019-04,171082.0,ABASTO-REFORMA
323,2,ROBO A REPARTIDOR S.V.,2019-05,171082.0,ABASTO-REFORMA
324,7,ROBO A REPARTIDOR S.V.,2019-06,171082.0,ABASTO-REFORMA
325,9,ROBO A REPARTIDOR S.V.,2019-07,171082.0,ABASTO-REFORMA
326,6,ROBO A REPARTIDOR S.V.,2019-08,171082.0,ABASTO-REFORMA
327,18,ROBO A REPARTIDOR S.V.,2019-09,171082.0,ABASTO-REFORMA
328,14,ROBO A REPARTIDOR S.V.,2019-10,171082.0,ABASTO-REFORMA
329,9,ROBO A REPARTIDOR S.V.,2019-11,171082.0,ABASTO-REFORMA
330,10,ROBO A REPARTIDOR S.V.,2019-12,171082.0,ABASTO-REFORMA
331,5,ROBO A REPARTIDOR S.V.,2020-01,171082.0,ABASTO-REFORMA
332,4,ROBO A REPARTIDOR S.V.,2020-02,171082.0,ABASTO-REFORMA
333,6,ROBO A REPARTIDOR S.V.,2020-03,171082.0,ABASTO-REFORMA
334,8,ROBO A REPARTIDOR S.V.,2020-04,171082.0,ABASTO-REFORMA
335,2,ROBO A REPARTIDOR S.V.,2020-05,171082.0,ABASTO-REFORMA
336,3,ROBO A REPARTIDOR S.V.,2020-06,171082.0,ABASTO-REFORMA
337,4,ROBO A REPARTIDOR S.V.,2020-07,171082.0,ABASTO-REFORMA
338,4,ROBO A REPARTIDOR S.V.,2020-08,171082.0,ABASTO-REFORMA
339,5,ROBO A REPARTIDOR S.V.,2020-09,171082.0,ABASTO-REFORMA
340,8,ROBO A REPARTIDOR S.V.,2020-10,171082.0,ABASTO-REFORMA
341,1,ROBO A REPARTIDOR S.V.,2020-11,171082.0,ABASTO-REFORMA
342,6,ROBO A REPARTIDOR S.V.,2020-12,171082.0,ABASTO-REFORMA
343,3,ROBO A REPARTIDOR S.V.,2021-01,171082.0,ABASTO-REFORMA
344,2,ROBO A REPARTIDOR S.V.,2021-02,171082.0,ABASTO-REFORMA
345,0,ROBO A REPARTIDOR S.V.,2021-03,171082.0,ABASTO-REFORMA
346,3,ROBO A REPARTIDOR S.V.,2021-04,171082.0,ABASTO-REFORMA
347,4,ROBO A REPARTIDOR S.V.,2021-05,171082.0,ABASTO-REFORMA
348,37,ROBO A TRANSEUNTE C.V.,2019-01,171082.0,ABASTO-REFORMA
349,29,ROBO A TRANSEUNTE C.V.,2019-02,171082.0,ABASTO-REFORMA
350,38,ROBO A TRANSEUNTE C.V.,2019-03,171082.0,ABASTO-REFORMA
351,31,ROBO A TRANSEUNTE C.V.,2019-04,171082.0,ABASTO-REFORMA
352,26,ROBO A TRANSEUNTE C.V.,2019-05,171082.0,ABASTO-REFORMA
353,36,ROBO A TRANSEUNTE C.V.,2019-06,171082.0,ABASTO-REFORMA
354,23,ROBO A TRANSEUNTE C.V.,2019-07,171082.0,ABASTO-REFORMA
355,39,ROBO A TRANSEUNTE C.V.,2019-08,171082.0,ABASTO-REFORMA
356,27,ROBO A TRANSEUNTE C.V.,2019-09,171082.0,ABASTO-REFORMA
357,20,ROBO A TRANSEUNTE C.V.,2019-10,171082.0,ABASTO-REFORMA
358,29,ROBO A TRANSEUNTE C.V.,2019-11,171082.0,ABASTO-REFORMA
359,28,ROBO A TRANSEUNTE C.V.,2019-12,171082.0,ABASTO-REFORMA
360,20,ROBO A TRANSEUNTE C.V.,2020-01,171082.0,ABASTO-REFORMA
361,27,ROBO A TRANSEUNTE C.V.,2020-02,171082.0,ABASTO-REFORMA
362,24,ROBO A TRANSEUNTE C.V.,2020-03,171082.0,ABASTO-REFORMA
363,17,ROBO A TRANSEUNTE C.V.,2020-04,171082.0,ABASTO-REFORMA
364,15,ROBO A TRANSEUNTE C.V.,2020-05,171082.0,ABASTO-REFORMA
365,15,ROBO A TRANSEUNTE C.V.,2020-06,171082.0,ABASTO-REFORMA
366,16,ROBO A TRANSEUNTE C.V.,2020-07,171082.0,ABASTO-REFORMA
367,17,ROBO A TRANSEUNTE C.V.,2020-08,171082.0,ABASTO-REFORMA
368,22,ROBO A TRANSEUNTE C.V.,2020-09,171082.0,ABASTO-REFORMA
369,22,ROBO A TRANSEUNTE C.V.,2020-10,171082.0,ABASTO-REFORMA
370,15,ROBO A TRANSEUNTE C.V.,2020-11,171082.0,ABASTO-REFORMA
371,19,ROBO A TRANSEUNTE C.V.,2020-12,171082.0,ABASTO-REFORMA
372,14,ROBO A TRANSEUNTE C.V.,2021-01,171082.0,ABASTO-REFORMA
373,25,ROBO A TRANSEUNTE C.V.,2021-02,171082.0,ABASTO-REFORMA
374,21,ROBO A TRANSEUNTE C.V.,2021-03,171082.0,ABASTO-REFORMA
375,21,ROBO A TRANSEUNTE C.V.,2021-04,171082.0,ABASTO-REFORMA
376,18,ROBO A TRANSEUNTE C.V.,2021-05,171082.0,ABASTO-REFORMA
377,5,ROBO A TRANSEUNTE S.V.,2019-01,171082.0,ABASTO-REFORMA
378,2,ROBO A TRANSEUNTE S.V.,2019-02,171082.0,ABASTO-REFORMA
379,2,ROBO A TRANSEUNTE S.V.,2019-03,171082.0,ABASTO-REFORMA
380,5,ROBO A TRANSEUNTE S.V.,2019-04,171082.0,ABASTO-REFORMA
381,8,ROBO A TRANSEUNTE S.V.,2019-05,171082.0,ABASTO-REFORMA
382,7,ROBO A TRANSEUNTE S.V.,2019-06,171082.0,ABASTO-REFORMA
383,5,ROBO A TRANSEUNTE S.V.,2019-07,171082.0,ABASTO-REFORMA
384,1,ROBO A TRANSEUNTE S.V.,2019-08,171082.0,ABASTO-REFORMA
385,3,ROBO A TRANSEUNTE S.V.,2019-09,171082.0,ABASTO-REFORMA
386,4,ROBO A TRANSEUNTE S.V.,2019-10,171082.0,ABASTO-REFORMA
387,6,ROBO A TRANSEUNTE S.V.,2019-11,171082.0,ABASTO-REFORMA
388,1,ROBO A TRANSEUNTE S.V.,2019-12,171082.0,ABASTO-REFORMA
389,3,ROBO A TRANSEUNTE S.V.,2020-01,171082.0,ABASTO-REFORMA
390,3,ROBO A TRANSEUNTE S.V.,2020-02,171082.0,ABASTO-REFORMA
391,2,ROBO A TRANSEUNTE S.V.,2020-03,171082.0,ABASTO-REFORMA
392,3,ROBO A TRANSEUNTE S.V.,2020-04,171082.0,ABASTO-REFORMA
393,0,ROBO A TRANSEUNTE S.V.,2020-05,171082.0,ABASTO-REFORMA
394,3,ROBO A TRANSEUNTE S.V.,2020-06,171082.0,ABASTO-REFORMA
395,5,ROBO A TRANSEUNTE S.V.,2020-07,171082.0,ABASTO-REFORMA
396,4,ROBO A TRANSEUNTE S.V.,2020-08,171082.0,ABASTO-REFORMA
397,0,ROBO A TRANSEUNTE S.V.,2020-09,171082.0,ABASTO-REFORMA
398,4,ROBO A TRANSEUNTE S.V.,2020-10,171082.0,ABASTO-REFORMA
399,1,ROBO A TRANSEUNTE S.V.,2020-11,171082.0,ABASTO-REFORMA
400,2,ROBO A TRANSEUNTE S.V.,2020-12,171082.0,ABASTO-REFORMA
401,1,ROBO A TRANSEUNTE S.V.,2021-01,171082.0,ABASTO-REFORMA
402,4,ROBO A TRANSEUNTE S.V.,2021-02,171082.0,ABASTO-REFORMA
403,4,ROBO A TRANSEUNTE S.V.,2021-03,171082.0,ABASTO-REFORMA
404,2,ROBO A TRANSEUNTE S.V.,2021-04,171082.0,ABASTO-REFORMA
405,2,ROBO A TRANSEUNTE S.V.,2021-05,171082.0,ABASTO-REFORMA
406,2,ROBO A TRANSPORTISTA C.V.,2019-01,171082.0,ABASTO-REFORMA
407,3,ROBO A TRANSPORTISTA C.V.,2019-02,171082.0,ABASTO-REFORMA
408,3,ROBO A TRANSPORTISTA C.V.,2019-03,171082.0,ABASTO-REFORMA
409,1,ROBO A TRANSPORTISTA C.V.,2019-04,171082.0,ABASTO-REFORMA
410,2,ROBO A TRANSPORTISTA C.V.,2019-05,171082.0,ABASTO-REFORMA
411,1,ROBO A TRANSPORTISTA C.V.,2019-06,171082.0,ABASTO-REFORMA
412,1,ROBO A TRANSPORTISTA C.V.,2019-07,171082.0,ABASTO-REFORMA
413,0,ROBO A TRANSPORTISTA C.V.,2019-08,171082.0,ABASTO-REFORMA
414,1,ROBO A TRANSPORTISTA C.V.,2019-09,171082.0,ABASTO-REFORMA
415,1,ROBO A TRANSPORTISTA C.V.,2019-10,171082.0,ABASTO-REFORMA
416,2,ROBO A TRANSPORTISTA C.V.,2019-11,171082.0,ABASTO-REFORMA
417,2,ROBO A TRANSPORTISTA C.V.,2019-12,171082.0,ABASTO-REFORMA
418,0,ROBO A TRANSPORTISTA C.V.,2020-01,171082.0,ABASTO-REFORMA
419,0,ROBO A TRANSPORTISTA C.V.,2020-02,171082.0,ABASTO-REFORMA
420,1,ROBO A TRANSPORTISTA C.V.,2020-03,171082.0,ABASTO-REFORMA
421,0,ROBO A TRANSPORTISTA C.V.,2020-04,171082.0,ABASTO-REFORMA
422,0,ROBO A TRANSPORTISTA C.V.,2020-05,171082.0,ABASTO-REFORMA
423,0,ROBO A TRANSPORTISTA C.V.,2020-06,171082.0,ABASTO-REFORMA
424,2,ROBO A TRANSPORTISTA C.V.,2020-07,171082.0,ABASTO-REFORMA
425,1,ROBO A TRANSPORTISTA C.V.,2020-08,171082.0,ABASTO-REFORMA
426,0,ROBO A TRANSPORTISTA C.V.,2020-09,171082.0,ABASTO-REFORMA
427,0,ROBO A TRANSPORTISTA C.V.,2020-10,171082.0,ABASTO-REFORMA
428,0,ROBO A TRANSPORTISTA C.V.,2020-11,171082.0,ABASTO-REFORMA
429,0,ROBO A TRANSPORTISTA C.V.,2020-12,171082.0,ABASTO-REFORMA
430,0,ROBO A TRANSPORTISTA C.V.,2021-01,171082.0,ABASTO-REFORMA
431,0,ROBO A TRANSPORTISTA C.V.,2021-02,171082.0,ABASTO-REFORMA
432,1,ROBO A TRANSPORTISTA C.V.,2021-03,171082.0,ABASTO-REFORMA
433,3,ROBO A TRANSPORTISTA C.V.,2021-04,171082.0,ABASTO-REFORMA
434,1,ROBO A TRANSPORTISTA C.V.,2021-05,171082.0,ABASTO-REFORMA
435,0,ROBO A TRANSPORTISTA S.V.,2019-01,171082.0,ABASTO-REFORMA
436,0,ROBO A TRANSPORTISTA S.V.,2019-02,171082.0,ABASTO-REFORMA
437,0,ROBO A TRANSPORTISTA S.V.,2019-03,171082.0,ABASTO-REFORMA
438,0,ROBO A TRANSPORTISTA S.V.,2019-04,171082.0,ABASTO-REFORMA
439,0,ROBO A TRANSPORTISTA S.V.,2019-05,171082.0,ABASTO-REFORMA
440,0,ROBO A TRANSPORTISTA S.V.,2019-06,171082.0,ABASTO-REFORMA
441,0,ROBO A TRANSPORTISTA S.V.,2019-07,171082.0,ABASTO-REFORMA
442,0,ROBO A TRANSPORTISTA S.V.,2019-08,171082.0,ABASTO-REFORMA
443,0,ROBO A TRANSPORTISTA S.V.,2019-09,171082.0,ABASTO-REFORMA
444,0,ROBO A TRANSPORTISTA S.V.,2019-10,171082.0,ABASTO-REFORMA
445,0,ROBO A TRANSPORTISTA S.V.,2019-11,171082.0,ABASTO-REFORMA
446,0,ROBO A TRANSPORTISTA S.V.,2019-12,171082.0,ABASTO-REFORMA
447,0,ROBO A TRANSPORTISTA S.V.,2020-01,171082.0,ABASTO-REFORMA
448,0,ROBO A TRANSPORTISTA S.V.,2020-02,171082.0,ABASTO-REFORMA
449,0,ROBO A TRANSPORTISTA S.V.,2020-03,171082.0,ABASTO-REFORMA
450,0,ROBO A TRANSPORTISTA S.V.,2020-04,171082.0,ABASTO-REFORMA
451,0,ROBO A TRANSPORTISTA S.V.,2020-05,171082.0,ABASTO-REFORMA
452,0,ROBO A TRANSPORTISTA S.V.,2020-06,171082.0,ABASTO-REFORMA
453,0,ROBO A TRANSPORTISTA S.V.,2020-07,171082.0,ABASTO-REFORMA
454,0,ROBO A TRANSPORTISTA S.V.,2020-08,171082.0,ABASTO-REFORMA
455,0,ROBO A TRANSPORTISTA S.V.,2020-09,171082.0,ABASTO-REFORMA
456,0,ROBO A TRANSPORTISTA S.V.,2020-10,171082.0,ABASTO-REFORMA
457,0,ROBO A TRANSPORTISTA S.V.,2020-11,171082.0,ABASTO-REFORMA
458,0,ROBO A TRANSPORTISTA S.V.,2020-12,171082.0,ABASTO-REFORMA
459,0,ROBO A TRANSPORTISTA S.V.,2021-01,171082.0,ABASTO-REFORMA
460,0,ROBO A TRANSPORTISTA S.V.,2021-02,171082.0,ABASTO-REFORMA
461,0,ROBO A TRANSPORTISTA S.V.,2021-03,171082.0,ABASTO-REFORMA
462,0,ROBO A TRANSPORTISTA S.V.,2021-04,171082.0,ABASTO-REFORMA
463,0,ROBO A TRANSPORTISTA S.V.,2021-05,171082.0,ABASTO-REFORMA
464,11,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-01,171082.0,ABASTO-REFORMA
465,8,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-02,171082.0,ABASTO-REFORMA
466,17,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-03,171082.0,ABASTO-REFORMA
467,9,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-04,171082.0,ABASTO-REFORMA
468,11,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-05,171082.0,ABASTO-REFORMA
469,6,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-06,171082.0,ABASTO-REFORMA
470,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-07,171082.0,ABASTO-REFORMA
471,9,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-08,171082.0,ABASTO-REFORMA
472,5,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-09,171082.0,ABASTO-REFORMA
473,10,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-10,171082.0,ABASTO-REFORMA
474,11,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-11,171082.0,ABASTO-REFORMA
475,8,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-12,171082.0,ABASTO-REFORMA
476,12,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-01,171082.0,ABASTO-REFORMA
477,9,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-02,171082.0,ABASTO-REFORMA
478,9,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-03,171082.0,ABASTO-REFORMA
479,7,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-04,171082.0,ABASTO-REFORMA
480,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-05,171082.0,ABASTO-REFORMA
481,7,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-06,171082.0,ABASTO-REFORMA
482,9,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-07,171082.0,ABASTO-REFORMA
483,8,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-08,171082.0,ABASTO-REFORMA
484,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-09,171082.0,ABASTO-REFORMA
485,14,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-10,171082.0,ABASTO-REFORMA
486,8,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-11,171082.0,ABASTO-REFORMA
487,6,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-12,171082.0,ABASTO-REFORMA
488,10,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-01,171082.0,ABASTO-REFORMA
489,9,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-02,171082.0,ABASTO-REFORMA
490,6,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-03,171082.0,ABASTO-REFORMA
491,10,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-04,171082.0,ABASTO-REFORMA
492,2,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-05,171082.0,ABASTO-REFORMA
493,31,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-01,171082.0,ABASTO-REFORMA
494,30,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-02,171082.0,ABASTO-REFORMA
495,22,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-03,171082.0,ABASTO-REFORMA
496,24,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-04,171082.0,ABASTO-REFORMA
497,26,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-05,171082.0,ABASTO-REFORMA
498,24,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-06,171082.0,ABASTO-REFORMA
499,23,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-07,171082.0,ABASTO-REFORMA
500,13,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-08,171082.0,ABASTO-REFORMA
501,25,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-09,171082.0,ABASTO-REFORMA
502,23,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-10,171082.0,ABASTO-REFORMA
503,31,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-11,171082.0,ABASTO-REFORMA
504,30,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-12,171082.0,ABASTO-REFORMA
505,21,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-01,171082.0,ABASTO-REFORMA
506,27,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-02,171082.0,ABASTO-REFORMA
507,14,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-03,171082.0,ABASTO-REFORMA
508,11,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-04,171082.0,ABASTO-REFORMA
509,11,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-05,171082.0,ABASTO-REFORMA
510,20,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-06,171082.0,ABASTO-REFORMA
511,22,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-07,171082.0,ABASTO-REFORMA
512,17,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-08,171082.0,ABASTO-REFORMA
513,17,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-09,171082.0,ABASTO-REFORMA
514,11,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-10,171082.0,ABASTO-REFORMA
515,20,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-11,171082.0,ABASTO-REFORMA
516,22,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-12,171082.0,ABASTO-REFORMA
517,19,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-01,171082.0,ABASTO-REFORMA
518,19,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-02,171082.0,ABASTO-REFORMA
519,10,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-03,171082.0,ABASTO-REFORMA
520,13,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-04,171082.0,ABASTO-REFORMA
521,12,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,171082.0,ABASTO-REFORMA
522,0,SECUESTRO,2019-01,171082.0,ABASTO-REFORMA
523,0,SECUESTRO,2019-02,171082.0,ABASTO-REFORMA
524,0,SECUESTRO,2019-03,171082.0,ABASTO-REFORMA
525,0,SECUESTRO,2019-04,171082.0,ABASTO-REFORMA
526,1,SECUESTRO,2019-05,171082.0,ABASTO-REFORMA
527,0,SECUESTRO,2019-06,171082.0,ABASTO-REFORMA
528,0,SECUESTRO,2019-07,171082.0,ABASTO-REFORMA
529,0,SECUESTRO,2019-08,171082.0,ABASTO-REFORMA
530,0,SECUESTRO,2019-09,171082.0,ABASTO-REFORMA
531,0,SECUESTRO,2019-10,171082.0,ABASTO-REFORMA
532,0,SECUESTRO,2019-11,171082.0,ABASTO-REFORMA
533,0,SECUESTRO,2019-12,171082.0,ABASTO-REFORMA
534,1,SECUESTRO,2020-01,171082.0,ABASTO-REFORMA
535,0,SECUESTRO,2020-02,171082.0,ABASTO-REFORMA
536,0,SECUESTRO,2020-03,171082.0,ABASTO-REFORMA
537,0,SECUESTRO,2020-04,171082.0,ABASTO-REFORMA
538,0,SECUESTRO,2020-05,171082.0,ABASTO-REFORMA
539,0,SECUESTRO,2020-06,171082.0,ABASTO-REFORMA
540,1,SECUESTRO,2020-07,171082.0,ABASTO-REFORMA
541,0,SECUESTRO,2020-08,171082.0,ABASTO-REFORMA
542,0,SECUESTRO,2020-09,171082.0,ABASTO-REFORMA
543,0,SECUESTRO,2020-10,171082.0,ABASTO-REFORMA
544,0,SECUESTRO,2020-11,171082.0,ABASTO-REFORMA
545,0,SECUESTRO,2020-12,171082.0,ABASTO-REFORMA
546,0,SECUESTRO,2021-01,171082.0,ABASTO-REFORMA
547,0,SECUESTRO,2021-02,171082.0,ABASTO-REFORMA
548,0,SECUESTRO,2021-03,171082.0,ABASTO-REFORMA
549,0,SECUESTRO,2021-04,171082.0,ABASTO-REFORMA
550,0,SECUESTRO,2021-05,171082.0,ABASTO-REFORMA
551,1,VIOLACION,2019-01,171082.0,ABASTO-REFORMA
552,0,VIOLACION,2019-02,171082.0,ABASTO-REFORMA
553,4,VIOLACION,2019-03,171082.0,ABASTO-REFORMA
554,7,VIOLACION,2019-04,171082.0,ABASTO-REFORMA
555,2,VIOLACION,2019-05,171082.0,ABASTO-REFORMA
556,5,VIOLACION,2019-06,171082.0,ABASTO-REFORMA
557,1,VIOLACION,2019-07,171082.0,ABASTO-REFORMA
558,2,VIOLACION,2019-08,171082.0,ABASTO-REFORMA
559,4,VIOLACION,2019-09,171082.0,ABASTO-REFORMA
560,2,VIOLACION,2019-10,171082.0,ABASTO-REFORMA
561,0,VIOLACION,2019-11,171082.0,ABASTO-REFORMA
562,2,VIOLACION,2019-12,171082.0,ABASTO-REFORMA
563,2,VIOLACION,2020-01,171082.0,ABASTO-REFORMA
564,3,VIOLACION,2020-02,171082.0,ABASTO-REFORMA
565,1,VIOLACION,2020-03,171082.0,ABASTO-REFORMA
566,1,VIOLACION,2020-04,171082.0,ABASTO-REFORMA
567,1,VIOLACION,2020-05,171082.0,ABASTO-REFORMA
568,2,VIOLACION,2020-06,171082.0,ABASTO-REFORMA
569,2,VIOLACION,2020-07,171082.0,ABASTO-REFORMA
570,0,VIOLACION,2020-08,171082.0,ABASTO-REFORMA
571,3,VIOLACION,2020-09,171082.0,ABASTO-REFORMA
572,1,VIOLACION,2020-10,171082.0,ABASTO-REFORMA
573,2,VIOLACION,2020-11,171082.0,ABASTO-REFORMA
574,4,VIOLACION,2020-12,171082.0,ABASTO-REFORMA
575,0,VIOLACION,2021-01,171082.0,ABASTO-REFORMA
576,3,VIOLACION,2021-02,171082.0,ABASTO-REFORMA
577,2,VIOLACION,2021-03,171082.0,ABASTO-REFORMA
578,1,VIOLACION,2021-04,171082.0,ABASTO-REFORMA
579,3,VIOLACION,2021-05,171082.0,ABASTO-REFORMA
580,2,HOMICIDIO DOLOSO,2019-01,190052.0,ALPES
581,1,HOMICIDIO DOLOSO,2019-02,190052.0,ALPES
582,2,HOMICIDIO DOLOSO,2019-03,190052.0,ALPES
583,1,HOMICIDIO DOLOSO,2019-04,190052.0,ALPES
584,4,HOMICIDIO DOLOSO,2019-05,190052.0,ALPES
585,0,HOMICIDIO DOLOSO,2019-06,190052.0,ALPES
586,1,HOMICIDIO DOLOSO,2019-07,190052.0,ALPES
587,0,HOMICIDIO DOLOSO,2019-08,190052.0,ALPES
588,0,HOMICIDIO DOLOSO,2019-09,190052.0,ALPES
589,2,HOMICIDIO DOLOSO,2019-10,190052.0,ALPES
590,1,HOMICIDIO DOLOSO,2019-11,190052.0,ALPES
591,2,HOMICIDIO DOLOSO,2019-12,190052.0,ALPES
592,3,HOMICIDIO DOLOSO,2020-01,190052.0,ALPES
593,0,HOMICIDIO DOLOSO,2020-02,190052.0,ALPES
594,0,HOMICIDIO DOLOSO,2020-03,190052.0,ALPES
595,1,HOMICIDIO DOLOSO,2020-04,190052.0,ALPES
596,0,HOMICIDIO DOLOSO,2020-05,190052.0,ALPES
597,1,HOMICIDIO DOLOSO,2020-06,190052.0,ALPES
598,1,HOMICIDIO DOLOSO,2020-07,190052.0,ALPES
599,1,HOMICIDIO DOLOSO,2020-08,190052.0,ALPES
600,2,HOMICIDIO DOLOSO,2020-09,190052.0,ALPES
601,1,HOMICIDIO DOLOSO,2020-10,190052.0,ALPES
602,1,HOMICIDIO DOLOSO,2020-11,190052.0,ALPES
603,0,HOMICIDIO DOLOSO,2020-12,190052.0,ALPES
604,1,HOMICIDIO DOLOSO,2021-01,190052.0,ALPES
605,0,HOMICIDIO DOLOSO,2021-02,190052.0,ALPES
606,1,HOMICIDIO DOLOSO,2021-03,190052.0,ALPES
607,0,HOMICIDIO DOLOSO,2021-04,190052.0,ALPES
608,0,HOMICIDIO DOLOSO,2021-05,190052.0,ALPES
609,2,LESIONES POR ARMA DE FUEGO,2019-01,190052.0,ALPES
610,0,LESIONES POR ARMA DE FUEGO,2019-02,190052.0,ALPES
611,1,LESIONES POR ARMA DE FUEGO,2019-03,190052.0,ALPES
612,2,LESIONES POR ARMA DE FUEGO,2019-04,190052.0,ALPES
613,2,LESIONES POR ARMA DE FUEGO,2019-05,190052.0,ALPES
614,1,LESIONES POR ARMA DE FUEGO,2019-06,190052.0,ALPES
615,2,LESIONES POR ARMA DE FUEGO,2019-07,190052.0,ALPES
616,1,LESIONES POR ARMA DE FUEGO,2019-08,190052.0,ALPES
617,1,LESIONES POR ARMA DE FUEGO,2019-09,190052.0,ALPES
618,1,LESIONES POR ARMA DE FUEGO,2019-10,190052.0,ALPES
619,1,LESIONES POR ARMA DE FUEGO,2019-11,190052.0,ALPES
620,0,LESIONES POR ARMA DE FUEGO,2019-12,190052.0,ALPES
621,0,LESIONES POR ARMA DE FUEGO,2020-01,190052.0,ALPES
622,0,LESIONES POR ARMA DE FUEGO,2020-02,190052.0,ALPES
623,1,LESIONES POR ARMA DE FUEGO,2020-03,190052.0,ALPES
624,1,LESIONES POR ARMA DE FUEGO,2020-04,190052.0,ALPES
625,2,LESIONES POR ARMA DE FUEGO,2020-05,190052.0,ALPES
626,1,LESIONES POR ARMA DE FUEGO,2020-06,190052.0,ALPES
627,1,LESIONES POR ARMA DE FUEGO,2020-07,190052.0,ALPES
628,0,LESIONES POR ARMA DE FUEGO,2020-08,190052.0,ALPES
629,0,LESIONES POR ARMA DE FUEGO,2020-09,190052.0,ALPES
630,0,LESIONES POR ARMA DE FUEGO,2020-10,190052.0,ALPES
631,0,LESIONES POR ARMA DE FUEGO,2020-11,190052.0,ALPES
632,0,LESIONES POR ARMA DE FUEGO,2020-12,190052.0,ALPES
633,0,LESIONES POR ARMA DE FUEGO,2021-01,190052.0,ALPES
634,1,LESIONES POR ARMA DE FUEGO,2021-02,190052.0,ALPES
635,1,LESIONES POR ARMA DE FUEGO,2021-03,190052.0,ALPES
